1_id	1_span	1_anno_const:pos-const	1_anno_default_ns:lemma-deprel	1_anno_default_ns:morph	1_anno_default_ns:norm	1_anno_default_ns:pos-deprel
87000023		$,	,	'NULL'	/	$,
87000031		KON	oder	'NULL'	oder	KON
87000040		NN	Binse	dat|sg|fem	Binse	NN
87000048		$,	,	'NULL'	/	$,
87000056		ADV	auch	'NULL'	auch	ADV
87000064		APPR	mit	'NULL'	mit	APPR
87000073		NN	Knöpflein	dat|sg|neut	Knöpflein	NN
87000081		$,	,	'NULL'	/	$,
87000089		KON	und	'NULL'	und	KON
87000097		APPR	bei	'NULL'	bei	APPR
87000107		ART	der	dat|sg|neut	den	ART
87000115		ADJA	selbig	dat|sg|neut|pos	selbigen	ADJA
87000123		NN	Knöpflein	dat|sg|neut	Knöpflein	NN
87000131		ADJA	rund	acc|sg|neut|pos	runde	ADJA
87000139		NN	Blättlein	acc|sg|neut	Blättlein	NN
87000146		KON	wie	'NULL'	wie	KOKOM
87000154		ART	ein	gen|sg|masc	eines	ART
87000169		NN	Harzbaum	gen|sg|masc	Harzbaumes	NN
87000177		$.	.	'NULL'	.	$.
87000185		VVFIN	wachsen	sg|3|pres|ind	wächst	VVFIN
87000193		ADV	gern	'NULL'	gern	ADV
87000201		APPR	an	'NULL'	an	APPR
87000210		ART	der	dat|pl|fem	den	ART
87000218		ADJA	feucht	dat|sg|fem|pos	feuchten	ADJA
87000228		NN	Stätte	dat|sg|masc	Stätten	NN
87000237		$.	.	'NULL'	.	$.
87000249		NN	Complexion	nom|sg|fem	Complexion	NN
87000261		$.	.	'NULL'	.	$.
87000279		ADV	Weggras	nom|sg|neut	Weggras	NN
87000294		KOUS	wiewohl	'NULL'	wiewohl	KOUS
87000302		PPER	es	nom|sg|neut	es	PPER
87000310		ART	ein	acc|sg|neut	ein	ART
87000319		ADJD	winzig	acc|sg|neut	winzig	ADJD
87000328		ADJA	stopfen	sg|3|pres|ind	stopft	VVFIN
87000336		$,	,	'NULL'	/	$,
87000344		ADV	so	'NULL'	so	ADV
87000354		VAFIN	haben	sg|3|pres|ind	hat	VVFIN
87000362		PPER	es	nom|sg|neut|3	es	PPER
87000370		ADV	doch	'NULL'	doch	ADV
87000378		PIS	mehr	acc|sg|neut	mehr	PIS
87000387		APPR	von	'NULL'	von	APPR
87000396		ART	der	dat|sg|fem	der	ART
87000404	 	ADJA	wässrig	dat|sg|fem|pos	wässrigen	ADJA
87000417		NN	Feuchtigkeit	dat|sg|fem	Feuchtigkeit	NN
87000425		$,	,	'NULL'	/	$,
87000433		ADV	also	'NULL'	also	ADV
87000445		KOUS	dass	'NULL'	dass	KOUS
87000453		PPER	es	nom|sg|neut|3	es	PPER
87000462		VVFIN	kühlen	sg|3|pres|ind	kühlt	VVFIN
87000471		KON	bis	'NULL'	bis	APPR
87000479		APPR	auf	'NULL'	auf	APPR
87000489		ART	der	acc|sg|masc	den	ART
87000498		NN	Anfang	acc|sg|masc	Anfang	NN
87000506		ART	der	gen|sg|masc	des	ART
87000515		ADJA	dritter	gen|sg|masc|pos	dritten	ADJA
87000523		NN	Grad	gen|sg|masc	Grads	NN
87000532		$.	.	'NULL'	.	$.
87000543		ADV	¶	'NULL'	¶	$*
87000557		PPOSAT	sein	nom|sg|fem	Seine	PPOSAT
87000565		NN	Kraft	nom|pl|fem	Kräfte	NN
87000573		KON	und	'NULL'	und	KON
87000581		NN	Arznei	nom|pl|fem	Arzneien	NN
87000589		$,	,	'NULL'	/	$,
87000600		ADV	so	'NULL'	so	KOUS
87000609		PPER	ihm	dat|sg|masc|3	ihm	PPER
87000619		ADJA	zugeben	sg|3|pres|ind	zugibt	VVFIN
87000629		NN	Dioscorides	nom|sg|masc	Dioscorides	NE
87000638		$.	.	'NULL'	.	$.
87000656		NN	Weggras	nom|sg|neut	Weggras	NN
87000667		ADJA	stopfen	sg|3|pres|ind	stopft	VVFIN
87000677		KON	und	'NULL'	und	KON
87000685		ADJA	kühlen	sg|3|pres|ind	kühlt	VVFIN
87000694		NN	,	'NULL'	/	$,
87000702		PROAV	deshalb	'NULL'	deshalb	PROAV
87000715		VAFIN	sein	sg|3|pres|ind	ist	VAFIN
87000723		PPER	es	nom|sg|neut|3	es	PPER
87000731		APPR	bequem	pos	bequem	ADJD
87000741		PRELS	der	dat|pl|*	denen	PDS
87000749		ART	der	nom|sg|fem	die	ART
87000758		ADV	da	'NULL'	da	ADV
87000768		ADJA	Blut	acc|sg|neut	Blut	NN
87000776		VVINF	speien	sg|3|past|ind	speien	VVFIN
87000784		$.	.	'NULL'	.	$.
87000794		VAFIN	sein	sg|3|pres|ind	Ist	VAFIN
87000804		ADV	auch	'NULL'	auch	ADV
87000812		ADJD	gut	pos	gut	ADJD
87000820		APPR	für	'NULL'	für	APPR
87000829		ART	der	acc|sg|fem	die	ART
87000838		ADJA	tot	acc|sg|fem|pos	tote	ADJA
87000846		NN	Ruhr	acc|sg|fem	Ruhr	NN
87000854		$,	,	'NULL'	/	$,
87000862		ART	der	acc|sg|neut	das	ART
87000873		NN	Saft	acc|sg|neut	Saft	NN
87000881		VVPP	trinken	'NULL'	getrunken	VVPP
87000889		$.	.	'NULL'	.	$.
87000897		VVFIN	dienen	sg|3|pres|ind	dient	VVFIN
87000907		ART	der	dat|pl|masc	den	ART
87000917	 	NN	Choleriker	dat|pl|masc	Cholerikern	NN
87000930		$,	,	'NULL'	/	$,
87000938		KON	und	'NULL'	und	KON
87000946		PRELS	der	dat|pl|masc	denen	PRELS
87000958		ADV	so	'NULL'	so	ADV
87000968		ART	der	nom|sg|masc	der	ART
87000977		NN	Harn	nom|sg|masc	Harn	NN
87000985		VVPP	tröpfeln	sg|3|pres|ind	tröpfelt	VVFIN
87000994		$.	.	'NULL'	.	$.
87001002		ADJA	ziehen	sg|3|pres|ind	zieht	VVFIN
87001011		NN	stark	pos	stark	ADJD
87001019		ART	der	acc|sg|masc	den	ART
87001029		NN	Harn	acc|sg|masc	Harn	NN
87001037		$.	.	'NULL'	.	$.
87001045		APPR	mit	'NULL'	mit	APPR
87001056		NN	Wein	dat|sg|masc	Wein	NN
87001065		VVPP	trinken	'NULL'	getrunken	VVPP
87001073		VAFIN	sein	sg|3|pres|ind	ist	VAFIN
87001081		ADJD	gut	pos	gut	ADJD
87001089		APPR	für	'NULL'	für	APPR
87001099		ADJA	giftig	acc|pl|fem|pos	giftige	ADJA
87001107		NN	Bis	acc|pl|fem	Bisse	NN
87001116		$.	.	'NULL'	.	$.
87001125		ART	der	nom|sg|neut	Das	ART
87001141		ADJA	gebrannt	nom|sg|neut|pos	gebrannte	ADJA
87001149		NN	Wasser	nom|sg|neut	Wasser	NN
87001157		VAFIN	sein	sg|3|pres|ind	ist	VAFIN
87001165		ADJD	gut	pos	gut	ADJD
87001173		APPR	für	'NULL'	für	APPR
87001183		ART	der	acc|sg|neut	das	ART
87001192	 	NN	Fieber	acc|sg|neut	Fieber	NN
87001205		VVPP	trinken	'NULL'	getrunken	VVPP
87001213		$,	,	'NULL'	/	$,
87001221		ART	ein	acc|sg|fem	eine	CARD
87001231		ADJA	Stunde	acc|sg|fem	Stunde	NN
87001242		KOUS	ehe	'NULL'	ehe	KOUS
87001251		ADV	denn	'NULL'	denn	KOUS
87001259		PPER	es	nom|sg|neut|3	es	PPER
87001268		ART	ein	acc|sg|masc	einen	PIS
87001277		NN	ankommen	sg|3|pres|ind	ankommt	VVFIN
87001285		$.	.	'NULL'	.	$.
87001293		VVFIN	stillen	sg|3|pres|ind	stillt	VVFIN
87001301		ART	der	acc|pl|neut	die	ART
87001311		NN	Menstrua	acc|pl|fem	Menstrua	NN
87001319		$.	.	'NULL'	.	$.
87001328		VVFIN	heilen	sg|3|pres|ind	heilt	VVFIN
87001338		ART	der	acc|pl|neut	die	ART
87001347		NN	Ohr	acc|pl|neut	Ohren	NN
87001356		ADV	so	'NULL'	so	KOUS
87001365		ADJA	Eiter	acc|sg|masc	Eiter	NN
87001374		NN	schwären	pl|3|pres|ind	schwären	VVFIN
87001382		$.	.	'NULL'	.	$.
87001390		APPR	in	'NULL'	in	APPR
87001400		NN	Wein	dat|sg|masc	Wein	NN
87001409		KON	und	'NULL'	und	KON
87001418		NE	Honig	dat|sg|masc	Honig	NN
87001427		NE	gesotten	'NULL'	gesotten	VVPP
87001435		VVFIN	heilen	sg|3|pres|ind	heilt	VVFIN
87001445		ART	der	acc|pl|masc	die	ART
87001455		NN	Schaden	acc|pl|masc	Schäden	NN
87001463		APPR	an	'NULL'	an	APPR
87001472		ART	der	dat|sg|masc	dem	ART
87001480		ADJA	heimlich	dat|sg|masc|pos	heimlichen	ADJA
87001488		NN	Ort	dat|sg|masc	Ort	NN
87001496		$.	.	'NULL'	.	$.
87001504		VVFIN	löschen	sg|3|pres|ind	löscht	VVFIN
87001513		ART	der	acc|sg|neut	das	ART
87001523		ADJA	heilig	acc|sg|neut|pos	heilige	ADJA
87001531		NN	Feuer	acc|sg|neut	Feuer	NN
87001539		$,	,	'NULL'	/	$,
87001548		ADJA	hitzig	acc|pl|neut|pos	hitzige	ADJA
87001558		NN	Geschwür	acc|pl|neut	Geschwüre	NN
87001567		KON	und	'NULL'	und	KON
87001576		NN	Wunde	acc|pl|fem	Wunden	NN
87001585		$.	.	'NULL'	.	$.
87001594		ART	der	nom|sg|neut	Das	ART
87001607		NN	Weiblein	nom|sg|neut	Weiblein	NN
87001615		VAFIN	haben	sg|3|pres|ind	hat	VAFIN
87001623		PIAT	aller	acc|pl|fem	alle	PIAT
87001632		NN	Kraft	acc|pl|fem	Kräfte	NN
87001640		KOKOM	wie	'NULL'	wie	KOKOM
87001649		ART	der	nom|sg|neut	das	ART
87001657		NN	Männlein	nom|sg|neut	Männlein	NN
87001666		$.	.	'NULL'	.	$.
87001687		ADJA	welsch	nom|pl|fem|pos	Welsche	ADJA
87001699		NN	Bohnen	nom|pl|fem	Bohnen	NN
87001708		$.	.	'NULL'	.	$.
87001719		NN	¶	'NULL'	¶	$*
87001731		APPR	von	'NULL'	Von	APPR
87001740		ART	der	dat|pl|masc	dem	ART
87001748		NN	Name	dat|sg|masc	Namen	NN
87001757		$.	.	'NULL'	.	$.
87001768		PDAT	dieser	nom|pl|fem	Diese	PDAT
87001784		NN	Bohne	nom|pl|fem	Bohnen	NN
87001793		VVFIN	bedürfen	pl|3|pres|ind	bedürfen	VVFIN
87001802		ADV	auch	'NULL'	auch	ADV
87001812		ADV	wohl	'NULL'	wohl	ADV
87001821		$,	,	'NULL'	/	$,
87001833		KOUS	daß	'NULL'	dass	KOUS
87001843		PIS	man	nom|sg|*	man	PIS
87001852		PPER	ihnen	dat|pl|*|3	ihnen	PPER
87001860		ART	ein	acc|sg|masc	einen	ART
87001869		ADJA	anderer	acc|sg|masc|pos	anderen	ADJA
87001877		NN	Name	acc|sg|masc	Namen	NN
87001885		VVFIN	geben	sg|3|pres|subj	gebe	VVFIN
87001893		$,	,	'NULL'	/	$,
87001902		KON	weder	'NULL'	weder	KOKOM
87001912		ADJA	welsch	nom|pl|fem|pos	welsche	ADJA
87001922		NN	Bohnen	nom|pl|fem	Bohnen	NN
87001930		$,	,	'NULL'	/	$,
87001939		VAFIN	sein	pl|3|pres|ind	sind	VAFIN
87001948		ADV	auch	'NULL'	auch	ADV
87001956		ADV	erst	'NULL'	erst	ADV
87001966	 	ADJD	aufnekmen	'NULL'	aufgekommen	VVPP
87001975		APPR	in	'NULL'	in	APPR
87001984		ADJA	kurz	dat|pl|neut|pos	kurzen	ADJA
87001992		NN	Jahr	dat|pl|neut	Jahren	NN
87002000		APPR	in	'NULL'	in	APPR
87002009		PPOSAT	unser	dat|pl|neut	unseren	PPOSAT
87002017		NN	Lande	dat|pl|neut	Landen	NN
87002025		$,	,	'NULL'	/	$,
87002033		ADV	also	'NULL'	also	ADV
87002041		$,	,	'NULL'	/	$,
87002052		KOUS	dass	'NULL'	dass	KOUS
87002061		PPER	sie	nom|pl|*|3	sie	PPER
87002069		ADV	jetzt	'NULL'	jetzt	ADV
87002075		KON	und	'NULL'	und	KON
87002082		ADV	allenthalben	'NULL'	allenthalben	ADV
87002092		APPR	in	'NULL'	in	APPR
87002101		ART	der	dat|pl|masc	den	ART
87002109		NN	Garten	dat|pl|masc	Gärten	NN
87002117		VVPP	ziehen	'NULL'	gezogen	VVPP
87002125		VAINF	werden	pl|3|pres|ind	werden	VAFIN
87002134		$.	.	'NULL'	.	$.
87002144		NN	Der	'NULL'	D.	KOUS
87002159		NE	Hieronymus	nom|sg|masc	Hieronymus	NE
87002168		NE	Bock	nom|sg|masc	Bock	NE
87002176		APPR	von	'NULL'	von	APPR
87002191	 	NN	Zweienbrück	dat|pl|masc	Zweienbrücken	NE
87002204		$*LRB*	-LRB-	nom|sg|masc	(	NE
87002213		PWAV	welcher	dat|sg|masc	welchem	VVFIN
87002223		PPER	ich	nom|sg|*|1	ich	PPER
87002231		ART	der	acc|sg|masc	den	ART
87002240		NN	Preis	acc|sg|masc	Preis	NN
87002248		VVFIN	geben	sg|3|pres|subj	gebe	VVFIN
87002256		APPR	für	'NULL'	für	APPR
87002265		PIAT	aller	acc|pl|fem	alle	PIAT
87002274		NE	Gelehrt	acc|pl|fem	Gelehrten	NN
87002283		ADV	so	'NULL'	so	ADV
87002291		ADV	noch	'NULL'	noch	KON
87002300		APPR	bei	'NULL'	bei	APPR
87002308		ART	der	dat|sg|neut	dem	ART
87002317		NN	Leben	dat|sg|neut	Leben	NN
87002325		$,	,	'NULL'	/	$,
87002333		KON	und	'NULL'	und	KON
87002342		PPER	sich	dat|sg|*|1	mir	PPER
87002351		VVFIN	bekannt	pos	bekannt	ADJD
87002359		$,	,	'NULL'	/	$,
87002367		APPR	in	'NULL'	in	APPR
87002377		NN	Erfahrung	dat|sg|fem	Erfahrung	NN
87002386		KON	und	'NULL'	und	KON
87002394		NN	Erkenntnis	dat|sg|fem	Erkenntnis	NN
87002403		ART	der	gen|pl|masc	der	ART
87002412		NN	Kräuter	gen|pl|masc	Kräuter	NN
87002420		$*LRB*	-RRB-	'NULL'	)	$LRB 
87002428		VVFIN	sagen	sg|3|pres|ind	sagt	VVFIN
87002436		PPER	es	nom|sg|neut|3	es	PPER
87002444		VAFIN	sein	sg|3|pres|subj	sei	VAFIN
87002454		NE	Smylax	nom|sg|masc	Smylax	NE
87002462		VVPP	hortensis	nom|sg|masc	hortensis	NE
87002471		$,	,	'NULL'	/	$,
87002480		PROAV	davon	'NULL'	davon	PROAV
87002491		NN	Dioscoride	nom|sg|neut	Dioscorides	NN
87002499		VVFIN	schreiben	sg|3|pres|ind	schreibt	VVFIN
87002507		APPR	an	'NULL'	an	APPR
87002516		ART	der	dat|sg|neut	dem	ART
87002524		ADJA	zweiter	dat|sg|neut|pos	zweiten	ADJA
87002532		NN	Buch	dat|sg|neut	Buch	NN
87002541		$.	.	'NULL'	.	$.
87002551		PPER	wir	nom|pl|*|1	Wir	PPER
87002563		VAFIN	haben	pl|1|pres|ind	haben	VAFIN
87002572		ADV	auch	'NULL'	auch	ADV
87002580		PIS	beide	nom|pl|*	beide	PIS
87002588		ART	der	acc|sg|neut	das	ART
87002597		NN	Kapitel	acc|sg|neut	Kapitel	NN
87002607		NE	Dioscoride	gen|sg|neut	Dioscorides	NN
87002615		$,	,	'NULL'	/	$,
87002623		APPR	mit	'NULL'	mit	APPR
87002634		PDAT	dieser	dat|pl|fem	diesen	PDAT
87002643		NN	Bohnen	dat|pl|fem	Bohnen	NN
87002651		ADJD	konferieren	'NULL'	konferiert	VVPP
87002660		VVPP	,	'NULL'	/	$,
87002669		KON	und	'NULL'	und	KON
87002681		VAFIN	sein	sg|3|pres|ind	ist	VAFIN
87002689		PIS	nichts	*|*|neut	nichts	PIS
87002697		$,	,	'NULL'	/	$,
87002708		KOUS	da	'NULL'	da	KOUS
87002719		PPER	sie	nom|sg|fem|3	sie	PPER
87002727		PTKNEG	nicht	'NULL'	nicht	PTKNEG
87002735		ADV	miteinander	'NULL'	miteinander	ADV
87002743		VVFIN	zusagen	pl|3|pres|ind	zusagen	VVFIN
87002751		$,	,	'NULL'	/	$,
87002759		KON	und	'NULL'	und	KON
87002767	 	VVIMP	übereinkommen	pl|3|pres|ind	übereinkommen	VVFIN
87002782		$.	.	'NULL'	.	$.
87002791		VAFIN	sein	sg|3|pres|ind	Ist	VAFIN
87002803		ADV	auch	'NULL'	auch	ADV
87002811		ART	ein	nom|sg|neut	ein	ART
87002820		NN	Problem	nom|sg|neut	Problem	NN
87002828		$,	,	'NULL'	/	$,
87002837		PRELS	welcher	acc|sg|neut	welches	PRELS
87002847		PPER	wir	nom|pl|*|1	wir	PPER
87002855		APPR	für	'NULL'	für	PTKVZ
87002865		NN	wollen	pl|1|pres|ind	wollen	VMFIN
87002873		VVPP	halten	'NULL'	gehalten	VVPP
87002881		VAFIN	haben	pl|3|pres|ind	haben	VAINF
87002889		ART	der	dat|sg|masc	den	ART
87002900		NN	Gelehrter	dat|sg|masc	Gelehrten	NN
87002908		$,	,	'NULL'	/	$,
87002916	 	ADV	dasselbig	acc|sg|neut	dasselbige	ADJA
87002929		ADV	weiter	'NULL'	weiter	ADV
87002937		PTKZU	zu	'NULL'	zu	PTKZU
87002946	 	VVINF	bedenken	'NULL'	bedenken	VVINF
87002959		$,	,	'NULL'	/	$,
87002967		KON	und	'NULL'	und	KON
87002975		APPR	zu	'NULL'	zu	PTKZU
87002984		ADJD	disputieren	'NULL'	disputieren	VVINF
87002993		$.	.	'NULL'	.	$.
87003005		ADJD	Beschreibung	nom|sg|fem	Beschreibung	NN
87003017		ART	der	gen|pl|fem	der	ART
87003029		NN	welsch	gen|pl|fem|pos	Welschen	ADJA
87003037		NN	Bohnen	gen|pl|fem	Bohnen	NN
87003046		$.	.	'NULL'	.	$.
87003059		ADJA	welsch	nom|pl|fem|pos	Welsche	ADJA
87003074		NN	Bohnen	nom|pl|fem	Bohnen	NN
87003082		VVFIN	wachsen	pl|3|pres|ind	wachsen	VVFIN
87003090		APPR	in	'NULL'	in	APPR
87003099		ART	der	acc|sg|fem	die	ART
87003107		NN	Höhe	acc|sg|fem	Höhe	NN
87003115		$,	,	'NULL'	/	$,
87003123		KON	und	'NULL'	und	KON
87003131		VVFIN	flechen	pl|3|past|subj	flechten	VVFIN
87003140		PRF	sich	acc|pl|3	sich	PRF
87003148		APPR	aus	'NULL'	aus	PTKVZ
87003157		KOKOM	wie	'NULL'	wie	KOKOM
87003167		ART	der	nom|pl|fem	die	ART
87003182	 	NN	Weinreben	nom|pl|fem	Weinreben	NN
87003195		$,	,	'NULL'	/	$,
87003206		NN	Hopfen	nom|sg|masc	Hopfen	NN
87003214		$,	,	'NULL'	/	$,
87003222		KON	und	'NULL'	und	KON
87003238		NN	Geißblatt	nom|sg|neut	Geißblatt	NN
87003246		$,	,	'NULL'	/	$,
87003254		ADV	also	'NULL'	also	ADV
87003262		$,	,	'NULL'	/	$,
87003273		KOUS	daß	'NULL'	dass	KOUS
87003282		PIS	man	nom|sg|*	man	PIS
87003290		ADV	auch	'NULL'	auch	ADV
87003298		ART	ein	acc|sg|fem	eine	ART
87003308		NN	Halde	acc|sg|fem	Halde	NN
87003316		PROAV	daraus	'NULL'	daraus	PROAV
87003325		VVINF	machen	'NULL'	machen	VVINF
87003333		VMFIN	möchten	sg|3|pres|ind	möchte	VMFIN
87003341		$,	,	'NULL'	/	$,
87003350		KON	und	'NULL'	und	KON
87003358		ADJA	klein	acc|pl|neut|pos	kleine	ADJA
87003370		NN	Zelt	acc|pl|neut	Zelte	NN
87003378		$,	,	'NULL'	/	$,
87003386		KON	oder	'NULL'	oder	KON
87003394		FM	Hüttlein	acc|pl|neut	Hüttlein	NN
87003402	 	PROAV	damit	'NULL'	damit	PROAV
87003412		VVIZU	überziehen	'NULL'	überziehen	VVINF
87003420		KON	und	'NULL'	und	KON
87003428		VVIZU	überleiten	'NULL'	überleiten	VVINF
87003438		$.	.	'NULL'	.	$.
87003447		ART	der	nom|pl|neut	Die	ART
87003460		NN	Blatt	nom|pl|neut	Blätter	NN
87003469		VAFIN	sein	pl|3|pres|ind	sind	VAFIN
87003478		ADJD	Epheu	gen|sg|neut	Epheus	NN
87003487		$,	,	'NULL'	/	$,
87003495		ADV	aber	'NULL'	aber	KON
87003504		ADJD	groß	pos	groß	ADJD
87003512		$.	.	'NULL'	.	$.
87003520		ART	der	nom|pl|neut	die	ART
87003530		NN	Blümlein	nom|pl|neut	Blümlein	NN
87003538		VVFIN	weiß	sg|3|pres|ind	weiß	VVFIN
87003546		$,	,	'NULL'	/	$,
87003554		KOUS	wie	'NULL'	wie	KOKOM
87003563		ART	ein	gen|sg|fem	einer	ART
87003573		ADJA	anderer	gen|sg|fem|pos	anderen	ADJA
87003581		NN	Bohne	gen|sg|fem	Bohne	NN
87003589		$.	.	'NULL'	.	$.
87003597		KON	und	'NULL'	und	KON
87003606		ART	der	nom|pl|masc	die	ART
87003615		NN	Stängel	nom|pl|masc	Stängel	NN
87003623		VVFIN	zart	pos	zart	ADJD
87003631		$,	,	'NULL'	/	$,
87003639		VVFIN	hängen	pl|3|pres|ind	hängen	VVFIN
87003647		PRF	sich	acc|pl|3	sich	PRF
87003655		ADV	allenthalben	'NULL'	allenthalben	ADV
87003663		PTKVZ	an	'NULL'	an	PTKVZ
87003671		APPR	mit	'NULL'	mit	APPR
87003680		PPOSAT	sein	dat|sg|masc	seinem	PPOSAT
87003688		NN	Gelenk	dat|sg|masc	Gelenk	NN
87003696		$,	,	'NULL'	/	$,
87003704		PWS	was	acc|sg|neut	was	PRELS
87003713		PPER	es	nom|sg|neut|3	es	PPER
87003721	 	VVINF	erreichen	'NULL'	erreichen	VVINF
87003735		VMFIN	mögen	sg|3|pres|ind	mag	VMFIN
87003744		$.	.	'NULL'	.	$.
87003753		ADV	bringen	sg|3|pres|ind	Bringt	VVFIN
87003767	 	ADV	zuletzt	'NULL'	zuletzt	ADV
87003781		NN	Schiff	acc|pl|neut	Schiffe	NN
87003789		$,	,	'NULL'	/	$,
87003797		APPR	in	'NULL'	in	APPR
87003806		NN	welcher	dat|pl|neut	welchen	PRELS
87003814		VAFIN	sein	pl|3|pres|ind	sind	VAFIN
87003822		ADJD	Bohnen	nom|pl|fem	Bohnen	NN
87003830		$,	,	'NULL'	/	$,
87003838		VVFIN	formen	'NULL'	geformt	VVPP
87003846		KOKOM	wie	'NULL'	wie	APPR
87003857		ART	der	gen|pl|neut	die	ART
87003866		NN	Niere	nom|pl|fem	Nieren	NN
87003874		ART	der	gen|pl|neut	der	ART
87003883		NN	Tier	gen|pl|neut	Tiere	NN
87003891		$,	,	'NULL'	/	$,
87003900		ADJA	allerlei	*|*|*	allerlei	PIAT
87003909		NN	Farbe	nom|pl|fem	Farben	NN
87003917		$,	,	'NULL'	/	$,
87003925		ADJD	gelb	pos	gelb	ADJD
87003933		$,	,	'NULL'	/	$,
87003941		ADJD	grau	pos	grau	ADJD
87003950		$,	,	'NULL'	/	$,
87003958		ADJD	weiß	sg|3|pres|ind	weiß	ADJD
87003966		$,	,	'NULL'	/	$,
87003974		ITJ	braun	pos	braun	ADJD
87003983		$,	,	'NULL'	/	$,
87003991		ADJD	gesprenkelt	pos	gesprenkelt	ADJD
87004000		$.	.	'NULL'	.	$.
87004009		KON	und	'NULL'	Und	KON
87004022		ADV	also	'NULL'	also	ADV
87004030		VVFIN	lauten	sg|3|pres|ind	lautet	VVFIN
87004038		ADV	auch	'NULL'	auch	ADV
87004046		ADV	gar	'NULL'	gar	ADV
87004052		ADJD	genau	pos	genau	ADJD
87004058		$,	,	'NULL'	/	$,
87004066		ART	der	nom|sg|fem	die	ART
87004077		NN	Beschreibung	nom|sg|fem	Beschreibung	NN
87004085		ART	der	gen|sg|*	des	ART
87004095		NN	Smylax	gen|sg|*	Smylax	FM
87004102		VVFIN	hortensis	gen|sg|*	hortensis	FM
87004110		APPR	bei	'NULL'	bei	APPR
87004119		ART	der	dat|sg|masc	dem	ART
87004130		NN	Dioscorides	dat|sg|masc	Dioscorides	NN
87004139		$.	.	'NULL'	.	$.
87004150		ADJD	¶	nom|pl|fem|pos	¶	ADJA
87004164		ADJD	Kraft	nom|pl|fem	Kräfte	NN
87004172		PDAT	dieser	gen|pl|fem	dieser	PDAT
87004183		NN	Bohnen	gen|pl|fem	Bohnen	NN
87004192		$.	.	'NULL'	.	$.
87004202		VAFIN	sein	pl|3|pres|ind	Sind	VAFIN
87004215		ADV	eben	'NULL'	eben	ADJD
87004224		ART	der	gen|sg|fem	der	ART
87004232		NN	Kraft	gen|sg|fem	Kraft	NN
87004240		PWAV	wie	'NULL'	wie	KOUS
87004249		PIS	anderer	nom|pl|fem|pos	andere	ADJA
87004258		ADJD	Bohnen	nom|pl|fem	Bohnen	NN
87004266		VAFIN	sein	pl|3|pres|ind	sind	VAFIN
87004274		$,	,	'NULL'	/	$,
87004282		KON	aber	'NULL'	aber	KON
87004290		PIAT	etwas	'NULL'	etwas	ADV
87004301		ADJA	zart	comp	zarter	ADJD
87004309		$,	,	'NULL'	/	$,
87004317		KON	und	'NULL'	und	KON
87004325	 	NN	freundlich	comp	freundlicher	ADJD
87004338		PTKZU	zu	'NULL'	zu	PTKZU
87004347		VVINF	essen	'NULL'	essen	VVINF
87004355		$,	,	'NULL'	/	$,
87004363		PWAV	wo	'NULL'	wo	PWAV
87004372		PIS	man	nom|sg|*	man	PIS
87004380		PPER	sie	acc|pl|fem|3	sie	PPER
87004388		VVFIN	weiß	sg|3|pres|ind	weiß	VVFIN
87004396		PTKZU	zu	'NULL'	zu	PTKZU
87004406		VVINF	bereiten	'NULL'	bereiten	VVINF
87004415		$.	.	'NULL'	.	$.
87004427		NE	Dioscorides	nom|sg|neut	Dioscorides	NE
87004439		VVFIN	geben	sg|3|pres|ind	gibt	VVFIN
87004447		PPER	ihnen	dat|pl|*|3	ihnen	PPER
87004455		PTKVZ	zu	'NULL'	zu	PTKVZ
87004463		$,	,	'NULL'	/	$,
87004474		KOUS	daß	'NULL'	dass	KOUS
87004483		PPER	sie	nom|pl|*|3	sie	PPER
87004491		VVFIN	machen	'NULL'	machen	VVFIN
87004499		VVFIN	harnen	pl|3|pres|ind	harnen	VVINF
87004507		$,	,	'NULL'	/	$,
87004515		KON	und	'NULL'	und	KON
87004523		ADJA	schwer	acc|pl|masc|pos	schwere	ADJA
87004532		NN	Traum	acc|pl|masc	Träume	NN
87004541		$.	.	'NULL'	.	$.
87004561		VVFIN	Hauswurz	nom|sg|fem	Hauswurz	ADJD
87004574		$,	,	'NULL'	/	$,
87004582		KON	oder	'NULL'	oder	KON
87004593		NN	Dunderbar	nom|sg|*	Dunderbar	NN
87004604		$.	.	'NULL'	.	$.
87004615		APPR	von	'NULL'	Von	APPR
87004627		ART	der	dat|sg|masc	dem	ART
87004635		NN	Name	dat|sg|masc	Namen	NN
87004644		$.	.	'NULL'	.	$.
87004655		ART	der	nom|sg|fem	Die	ART
87004676		NN	Hauswurz	nom|sg|fem	Hauswurz	NN
87004685		VAFIN	werden	sg|3|pres|ind	wird	VAFIN
87004694		APPR	auf	'NULL'	auf	APPR
87004704		NN	griechisch	dat|sg|neut	Griechisch	NN
87004713	 	ADJA	nennen	'NULL'	genannt	VVPP
87004729		NN	Aizaum	nom|sg|neut	Aizaum	NN
87004737		$,	,	'NULL'	/	$,
87004745		VVFIN	sprechen	sg|3|pres|ind	spricht	VVFIN
87004755		NN	Dioscorides	nom|sg|masc	Dioscorides	NE
87004764		$.	.	'NULL'	.	$.
87004772		APPR	aus	'NULL'	aus	APPR
87004781		ART	der	dat|sg|fem	der	ART
87004789		NN	Ursache	dat|sg|fem	Ursache	NN
87004797		$,	,	'NULL'	/	$,
